Index,id,original_title,popularity,budget,revenue,release_date,popularity,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity
207,297,Meet Joe Black,61.324,90000000,142940100,1998,71.992,7.266,178,22.12228571,179.132,36.303,4.399857143,116.831,6.22
208,298,Ocean's Thirteen,24.293,85000000,311312624,2007,27.327,6.71,122,33.90214286,493.622,59.415,5.869714286,155.884,8.621
209,299,Ocean's Eleven,10.415,,2800000,1960,13.587,6.454,127,10.17428571,233.079,13.518,2.989714286,36.203,5.06
210,300,La Science des rêves,8.151,6000000,9524340,2006,12.127,7.055,105,8.443428571,68.845,18.83,3.388,28.572,6.121
211,301,Rio Bravo,23.48,,5800000,1959,25.454,7.879,141,10.45314286,161.49,14.834,3.286142857,36.469,5.794
212,302,Swimming Pool,14.311,7800000,22441323,2003,15.065,6.521,102,9.380714286,71.879,33.43,2.314571429,24.27,3.96
213,303,Notorious,10.582,1000000,24500000,1946,15.968,7.783,103,8.937285714,141.967,15.666,7.709714286,69.92,15.666
214,306,Beverly Hills Cop III,15.657,50000000,119208989,1994,26.351,5.875,105,15.01328571,338.1,28.645,4.512428571,112.063,6.607
215,307,Roma città aperta,8.042,20000,1000000,1945,13.364,8.005,103,2.327428571,25.473,3.522,4.386428571,43.285,7.388
216,308,Broken Flowers,9.368,10000000,46720491,2005,12.766,6.934,106,24.10057143,239.707,39.89,3.247142857,33.016,5.423
217,309,Festen,9.184,1300000,,1998,9.406,7.731,105,8.168714286,92.507,12.472,3.286714286,37.611,10.33
218,310,Bruce Almighty,54.034,80000000,484592874,2003,55.937,6.699,101,32.142,451.969,64.203,6.889428571,197.656,19.319
219,311,Once Upon a Time in America,32.775,30000000,5472914,1984,31.114,8.447,229,39.673,490.426,125.403,6.904857143,170.908,12.156
220,313,Snow Cake,11.645,12000000,1381665,2006,9.94,7.132,112,22.70328571,173.612,85.169,3.461428571,32.723,8.366
221,314,Catwoman,22.97,100000000,82102379,2004,20.654,4.585,104,23.29314286,334.706,38.212,6.486714286,255.259,11.691
222,315,"Faster, Pussycat! Kill! Kill!",10.013,45000,,1965,8.22,6.432,84,3.088285714,24.178,6.457,2.206571429,21.728,2.748
223,318,The Million Dollar Hotel,11.395,8000000,105983,2000,12.979,5.918,122,26.24828571,293.464,36.641,5.570571429,46.66,8.548
224,319,True Romance,25.24,12500000,12600000,1993,27.645,7.538,120,41.21585714,542.656,62.785,14.29385714,202.604,27.939
225,320,Insomnia,15.035,46000000,113714830,2002,18.866,6.928,118,19.96342857,218.996,33.897,10.28142857,119.594,26.779
226,322,Mystic River,32.902,25000000,156822020,2003,28.864,7.748,138,32.82085714,367.216,54.756,24.21071429,211.878,50.802
227,326,Snakes on a Plane,20.588,33000000,62022014,2006,24.566,5.391,105,24.00371429,304.116,51.265,4.030428571,170.313,6.336
228,327,Brother,12.559,12000000,15250000,2000,13.698,7.148,114,13.86671429,211.008,31.126,4.293714286,38.013,6.56
229,329,Jurassic Park,28.025,63000000,920100000,1993,25.825,7.934,127,25.226,259.245,51.265,9.429571429,241.6,33.237
230,332,Inspector Gadget,14.382,75000000,134400000,1999,13.639,4.44,78,17.97928571,195.076,26.594,5.301571429,174.861,6.426
231,334,Magnolia,16.113,37000000,48451803,1999,18.6,7.727,189,26.43971429,559.273,38.346,6.885714286,111.672,8.769
232,335,C'era una volta il West,27.457,5000000,5380118,1968,31.577,8.297,166,15.98185714,173.001,29.265,8.923,98.313,12.156
233,336,Giù la testa,13.631,,,1971,14.753,7.723,157,6.839571429,104.294,16.258,8.844285714,126.459,12.156
234,337,Monsieur Ibrahim et les Fleurs du Coran,8.132,,11576431,2003,8.885,7.02,91,9.300857143,85.028,21.69,1.434857143,23.494,3.15
235,338,"Good Bye, Lenin!",11.33,4800000,79384880,2003,13.905,7.563,121,7.201,81.302,19.846,3.193714286,49.129,5.196
236,339,Night on Earth,11.589,3500000,2015810,1991,11.21,7.533,128,18.91414286,194.346,38.154,5.831714286,54.545,8.453
237,340,Everything Is Illuminated,10.438,7000000,3601974,2005,11.686,7.236,106,5.416285714,42.114,29.126,6.667571429,60.766,16.927
238,343,Harold and Maude,13.257,1200000,,1971,17.094,7.63,91,9.736857143,95.759,25.07,3.466571429,49.402,6.618
239,345,Eyes Wide Shut,33.44,65000000,162091208,1999,40.015,7.475,159,22.58057143,313.223,38.346,9.193571429,117.875,15.779
240,346,七人の侍,27.426,2000000,346300,1954,32.072,8.458,207,7.293428571,201.702,11.176,9.500285714,101.599,15.841
241,348,Alien,47.2,11000000,104931801,1979,59.746,8.14,117,24.41514286,181.331,85.169,6.841142857,116.694,10.28
242,350,The Devil Wears Prada,59.57,35000000,326551094,2006,73.096,7.382,109,29.87328571,374.082,50.996,4.160428571,67.907,6.111
243,363,Gegen die Wand,10.238,,11030861,2004,13.539,7.441,117,4.239142857,57.472,8.385,3.187,40.234,4.219
244,364,Batman Returns,29.763,80000000,280000000,1992,40.125,6.9,126,23.12242857,304.495,39.962,9.333714286,148.53,16.77
245,377,A Nightmare on Elm Street,35.645,1100000,57000000,1984,40.752,7.32,91,14.93642857,161.87,41.794,5.074142857,75.736,8.973
246,378,Raising Arizona,14.343,6000000,29180280,1987,16.252,7.028,94,27.90628571,240.008,82.701,6.111714286,78.325,9.008
247,379,Miller's Crossing,12.183,14000000,5080409,1990,15.644,7.485,115,21.18314286,235.222,27.195,6.111714286,88.539,9.008
248,380,Rain Man,19.411,25000000,354825435,1988,46.574,7.763,134,19.51428571,249.376,38.346,5.811714286,92.345,12.807
249,381,To Catch a Thief,13.266,2500000,8750000,1955,13.416,7.3,107,8.025,71.505,15.666,5.825857143,56.246,15.666
250,387,Das Boot,21.05,14000000,85000000,1981,21.66,8.084,150,5.602571429,89.426,10.827,3.689142857,64.61,8.78
251,388,Inside Man,28.02,45000000,186003591,2006,24.484,7.397,129,27.07714286,337.353,41.251,4.111428571,124.321,6.584
252,389,12 Angry Men,32.747,350000,1000000,1957,33.472,8.538,97,13.11085714,141.531,16.214,5.913714286,50.631,15.289
253,391,Per un pugno di dollari,21.281,200000,14500000,1964,22.603,7.862,99,12.402,139.92,50.802,8.896285714,140.213,15.841
254,392,Chocolat,16.967,25000000,152500343,2000,17.128,6.959,121,22.48342857,206.259,41.794,3.382571429,53.146,7.35
255,393,Kill Bill: Vol. 2,24.661,30000000,152159461,2004,26.836,7.877,136,28.984,370.782,51.265,25.67671429,398.986,35.397
256,395,AVP: Alien vs. Predator,34.073,70000000,177427090,2004,34.594,5.886,101,13.09528571,151.934,16.996,7.298285714,238.243,10.405
257,396,Who's Afraid of Virginia Woolf?,10.983,7500000,33736689,1966,12.077,7.799,131,6.131333333,36.788,14.42,3.472142857,46.232,4.748
258,397,French Kiss,10.509,,101982854,1995,16.423,6.4,111,14.01414286,98.939,37.702,4.785857143,42.526,15.021
259,398,Capote,10.599,7000000,49327405,2005,14.03,7.003,114,16.10028571,158.151,27.136,3.539142857,38.574,8.443
260,400,Things to Do in Denver When You're Dead,14.53,8000000,529766,1995,11.758,6.502,116,25.773,353.865,39.962,4.306428571,57.59,6.578
261,401,Garden State,12.426,2500000,26781723,2004,16.001,7.095,102,21.18671429,236.424,50.77,10.65785714,89.053,38.183
262,402,Basic Instinct,36.802,49000000,352927224,1992,29.294,6.885,127,16.52585714,241.653,34.224,5.656714286,148.537,6.959
263,403,Driving Miss Daisy,14.265,7500000,145793296,1989,16.905,7.225,99,18.09371429,144.809,64.203,4.163714286,61.349,12.807
264,404,The Straight Story,11.719,10000000,6203044,1999,12.042,7.735,112,7.476142857,71.707,17.07,7.467714286,69.649,18.206
265,405,La strada,10.565,,,1954,10.004,7.956,115,3.986857143,34.034,11.463,5.344285714,58.436,7.388
266,406,La Haine,14.929,2600000,15300000,1995,19.61,8.071,98,13.47485714,152.728,27.244,6.355285714,81.247,11.933
267,408,Snow White and the Seven Dwarfs,76.917,1488423,184925486,1937,71.479,7.112,83,3.680571429,35.942,5.481,7.606142857,201.382,11.677
268,409,The English Patient,17.376,27000000,231976425,1996,19.628,7.171,162,20.61742857,242.486,41.251,2.805142857,76.524,3.6
269,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",278.49,180000000,745013115,2005,293.624,7.12,143,35.43971429,424.15,91.438,8.317,234.848,10.203
270,414,Batman Forever,22.256,100000000,336529144,1995,23.098,5.403,121,31.98514286,349.677,46.476,11.73114286,261.182,26.412
271,415,Batman & Robin,28.141,125000000,238207122,1997,28.236,4.322,125,22.93142857,392.316,35.397,10.22742857,249.857,26.412
272,421,The Life Aquatic with Steve Zissou,15.517,50000000,34808403,2004,17.24,7.131,119,31.68542857,343.013,54.128,9.240142857,192.126,15.989
273,422,8½,14.002,,,1963,13.647,8.205,139,8.127571429,114.19,20.086,4.899428571,59.185,7.388
274,423,The Pianist,46.14,35000000,120072577,2002,39.318,8.384,150,12.60614286,230.185,28.838,3.563714286,66.108,4.342
275,424,Schindler's List,44.517,22000000,321365567,1993,54.184,8.569,195,30.86642857,442.217,91.438,13.28614286,162.805,33.237
276,425,Ice Age,123.998,59000000,383257136,2002,121.951,7.342,81,28.62314286,285.459,54.329,5.468714286,166.034,15.053
277,426,Vertigo,32.831,2479000,7797728,1958,30.693,8.195,128,13.02585714,106.267,26.387,6.340714286,78.324,15.666
278,427,Mon oncle,11.647,,,1958,10.5,7.382,118,2.454142857,28.765,3.857,2.014714286,30.024,3.095
279,429,"Il buono, il brutto, il cattivo",57.404,1200000,25253887,1966,59.661,8.481,161,16.54142857,220.531,50.802,8.899285714,151.393,12.156
280,431,Cube,15.365,350000,8969065,1997,16.693,6.797,90,7.101428571,49.71,9.848,4.078857143,95.14,6.836
281,433,Mary Poppins,34.756,6000000,103082380,1964,30.198,7.6,139,12.414,253.811,26.822,4.971571429,67.858,11.677
282,435,The Day After Tomorrow,29.836,125000000,552639571,2004,37.296,6.498,124,26.52257143,352.732,46.211,6.031285714,381.882,8.352
283,436,"María, llena eres de gracia",11.447,3000000,12450821,2004,13.31,7.24,101,4.443714286,37.2,12.813,2.059285714,52.446,2.64
284,437,Cube 2: Hypercube,14.239,,3563603,2002,15.522,5.496,94,8.607571429,69.313,31.808,2.766857143,86.586,3.616
285,438,Cube Zero,11.836,825000,,2004,15.717,5.7,97,7.548428571,71.738,15.816,2.779285714,100.954,3.627
286,439,La dolce vita,16.352,,19647000,1960,16.027,8.151,176,7.759714286,236.24,10.321,5.998428571,82.063,9.762
287,440,Aliens vs Predator: Requiem,45.058,40000000,130290885,2007,52.728,5.1,94,11.05385714,237.783,14.522,7.165,285.886,11.346
288,441,Human Nature,12.381,6000000,1600000,2001,10.102,6,96,18.61885714,201.715,24.815,5.814142857,54.728,11.073
289,445,Caché,8.264,8731048,36000000,2005,10.561,7.071,117,5.790428571,75.157,11.686,1.932714286,24.039,3.087
290,451,Leaving Las Vegas,19.616,3600000,49800000,1995,24.224,7.266,111,31.75014286,404.386,82.701,6.246285714,133.132,7.619
291,452,Idioterne,14.086,2500000,7235,1998,18.777,6.489,117,7.024857143,83.996,13.178,5.042428571,42.475,10.257
292,453,A Beautiful Mind,33.838,60000000,313542341,2001,38.87,7.854,135,42.44514286,407.225,125.403,10.65114286,204.054,20.098
293,454,Romeo + Juliet,24.723,14500000,147298761,1996,29.562,6.798,120,35.996,412.733,77.271,5.612428571,152.216,9.373
294,455,Bend It Like Beckham,15.761,3500159,76578641,2002,17.293,6.3,112,17.16614286,138.124,37.58,5.523857143,54.865,18.405
295,457,Sissi,13.971,,,1955,10.699,7.4,102,2.910714286,29.235,8.919,1.455428571,19.416,1.631
296,458,Sissi - Die junge Kaiserin,12.093,,,1956,15.437,7.2,107,3.488714286,32.196,8.919,1.333571429,12.935,1.631
297,459,Sissi - Schicksalsjahre einer Kaiserin,11.367,,,1957,13.936,7.2,109,3.642571429,34.605,8.919,1.333571429,11.735,1.631
298,462,Erin Brockovich,21.657,52000000,256271286,2000,27.576,7.42,131,17.67142857,248.512,23.813,10.59928571,194.263,38.183
299,466,Klute,9.658,2500000,12512637,1971,11.436,6.796,114,19.72242857,196.408,42.223,2.989285714,32.165,5.44
300,467,The Hole,12.726,,7819851,2001,13.187,6.2,102,15.416,128.963,37.58,1.942428571,23.039,4.311
301,468,My Own Private Idaho,11.432,2500000,6401336,1991,15.829,7.1,104,33.08042857,286.445,135.859,4.121428571,50.754,7.826
302,469,Stranger Than Paradise,8.782,,,1984,10.786,7.193,89,3.854857143,31.706,8.586,3.926714286,28.687,5.423
303,470,21 Grams,16.22,20000000,60427839,2003,19.605,7.346,124,19.09657143,245.111,35.47,4.428571429,126.215,7.987
304,473,Pi,12.72,60000,3221152,1998,17.106,7.119,84,7.168714286,71.929,18.938,6.505285714,80.345,10.843
305,475,Bonnie and Clyde,19.941,2500000,50700000,1967,22.576,7.5,110,13.354,109.322,35.868,5.873428571,73.227,11.977
306,476,Drugstore Cowboy,10.576,2500000,4729352,1989,12.417,7.147,98,17.739,149.442,33.424,5.447142857,72.923,7.826
307,479,Shaft,18.565,46000000,107626125,2000,20.753,5.976,99,29.99,456.484,51.265,8.079428571,110.609,10.026
308,480,Monsoon Wedding,9.528,,,2001,10.282,6.819,114,5.419285714,58.274,7.466,1.648428571,20.385,2.149
309,482,Shaft,13.026,4000000,12121618,1971,12.437,6.508,100,6.907428571,95.928,11.059,1.890714286,19.489,3.71
310,483,Wild at Heart,13.86,9500000,14560247,1990,16.576,7,125,33.27071429,358.315,82.701,9.296714286,204.749,18.206
311,488,The African Queen,14.881,1000000,10750000,1952,17.033,7.35,105,6.317428571,45.775,11.723,3.906285714,44.825,5.861
312,489,Good Will Hunting,55.059,10000000,225933435,1997,52.093,8.147,127,31.77585714,312.632,59.415,19.25142857,260.056,59.415
313,490,Det sjunde inseglet,17.189,,,1957,15.747,8.218,96,5.965,86.618,12.231,3.288857143,29.865,8.158
314,492,Being John Malkovich,17.229,13000000,22863596,1999,17.166,7.415,113,23.24057143,311.416,36.303,5.491571429,65.791,11.073
315,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,16.611,18000000,262552893,2006,15.771,6.749,84,5.669571429,42.687,17.005,7.882285714,81.67,9.897
316,497,The Green Mile,106.548,60000000,286801374,1999,124.903,8.506,189,32.41871429,421.73,99.618,13.201,170.348,20.194
317,499,Cléo de 5 à 7,14.047,,,1962,12.313,7.724,90,6.038285714,65.479,10.59,2.436142857,33.081,2.911
318,500,Reservoir Dogs,34.707,1200000,2859750,1992,39.783,8.141,99,21.11571429,192.227,29.418,13.63714286,171.85,27.939
319,501,Grizzly Man,9.844,,,2005,12.128,7.493,103,2.036,14.852,5.56,2.676428571,22.565,5.56
320,502,Fail Safe,12.645,,,1964,14.498,7.803,112,9.201428571,104.59,15.289,2.604142857,25.61,5.042
321,503,Poseidon,28.291,160000000,181674817,2006,21.263,5.836,98,23.192,248.923,43.219,8.297142857,237.246,11.691
322,504,Monster,24.19,8000000,60378584,2003,19.752,7.247,110,26.936,234.273,76.23,12.17457143,217.8,47.987
323,505,Johnny Handsome,15.363,20000000,7237794,1989,12.64,6.291,94,26.852,228.078,64.203,4.307285714,126.715,7.926
324,506,Marnie,13.087,2135000,7000000,1964,16.219,7.163,130,14.78957143,187.01,23.374,5.971428571,51.062,15.666
325,507,Killing Zoe,8.434,1500000,418961,1993,11.098,6.264,96,13.43428571,110.707,21.557,7.278571429,54.056,27.939
326,508,Love Actually,19.356,40000000,244931766,2003,21.343,7.103,135,40.28585714,758.627,91.438,5.827,250.724,8.558
327,509,Notting Hill,20.178,42000000,363889678,1999,26.119,7.263,124,20.599,301.383,25.369,5.873571429,54.42,8.558
328,510,One Flew Over the Cuckoo's Nest,34.601,3000000,108981275,1975,35.393,8.424,133,19.98657143,223.891,38.183,4.195142857,65.011,12.982
329,512,Scoop,10.393,4000000,31584901,2006,16.935,6.592,96,31.65414286,406.076,55.876,6.325285714,109.129,14.465
330,521,Dial M for Murder,13.608,1400000,3000000,1954,14.249,8.022,105,7.401,75.264,9.641,5.973142857,50.771,15.666
331,522,Ed Wood,11.352,18000000,5887457,1994,13.697,7.505,127,21.61757143,383.343,41.794,7.420857143,112.259,16.77
332,524,Casino,24.963,52000000,116112375,1995,27.639,8.017,179,23.68671429,294.765,57.826,6.894857143,145.743,15.775
333,525,The Blues Brothers,40.394,27000000,115229890,1980,20.786,7.748,133,18.31185714,292.047,33.237,7.624571429,81.259,21.399
334,526,Ladyhawke,19.691,20000000,18432000,1985,17.275,7.033,121,12.61328571,120.752,26.332,5.470142857,84.005,6.253
335,527,Once Were Warriors,11.389,,1608570,1994,12.823,7.36,99,8.786142857,69.717,25.409,1.854714286,16.583,8.675
336,530,A Grand Day Out,14.535,17300,,1990,13.459,7.492,23,5.419,5.419,5.419,2.403,26.539,2.964
337,531,The Wrong Trousers,16.1,,,1993,12.029,7.732,30,5.419,5.419,5.419,2.388428571,38.43,2.964
338,532,A Close Shave,12.152,,,1995,15.078,7.531,30,6.479666667,19.439,10.687,2.129428571,48.326,2.964
339,533,Wallace & Gromit: The Curse of the Were-Rabbit,21.371,30000000,192610372,2005,27.385,7.027,85,16.77842857,138.135,44.258,4.732857143,216.168,12.807
340,534,Terminator Salvation,57.817,200000000,371353001,2009,45.964,6.034,117,35.21042857,420.772,91.677,4.472142857,142.182,9.333
341,535,Flashdance,17.54,7000000,201500000,1983,25.957,6.525,95,12.90628571,143.995,35.164,5.433,101.3,8.638
342,539,Psycho,38.314,806947,,1960,37.701,8.446,109,13.72585714,177.313,17.379,6.330714286,65.145,15.666
343,540,D.E.B.S.,13.857,3500000,,2004,18.07,6.357,91,24.59157143,234.479,42.976,2.109714286,22.308,3.587
344,541,The Man with the Golden Arm,8.337,1000000,4350000,1955,9.119,7.187,119,6.666714286,65.643,12.694,2.396714286,37.24,3.629
345,542,El Crimen del Padre Amaro,11.052,1800000,,2002,10.675,6.6,118,6.445428571,58.471,18.83,1.157,14.296,1.4
346,544,There's Something About Mary,24.775,23000000,369884651,1998,32.172,6.581,119,19.32728571,347.856,25.834,7.787857143,175.452,10.304
347,546,Transamerica,10.331,1000000,13350369,2005,12.872,7.057,103,11.42171429,105.092,16.524,4.892428571,40.638,25.171
348,547,The Horse Whisperer,12.08,60000000,186883563,1998,15.176,6.89,170,31.23914286,268.272,55.876,8.898285714,95.531,17.377
349,548,羅生門,14.871,250000,96568,1950,19.555,8.136,88,5.677142857,41.998,11.176,8.631285714,74.764,15.841
350,549,Basquiat,11.388,2962051,3011195,1996,8.312,6.68,108,37.292,364.482,62.785,2.454285714,38.928,3.536
351,550,Fight Club,77.117,63000000,100853753,1999,68.278,8.432,139,24.88585714,332.067,44.258,8.556,231.709,14.244
352,551,The Poseidon Adventure,21.469,5000000,84563118,1972,19.511,7.111,117,20.298,198.675,35.868,5.116571429,133.934,6.667
353,553,Dogville,13.863,10000000,16680836,2003,14.665,7.79,178,21.86585714,266.424,28.986,6.172142857,79.199,10.257
354,554,Кукушка,8.208,,,2002,4.956,7.048,100,1.634857143,11.444,4.474,1.672857143,14.11,3.181
355,557,Spider-Man,84.191,139000000,821708551,2002,72.883,7.264,121,31.00714286,505.747,45.161,10.018,270.921,15.031
356,558,Spider-Man 2,27.171,200000000,783766341,2004,23.688,7.238,127,33.16785714,626.718,45.161,17.59785714,342.196,61.897
357,559,Spider-Man 3,75.783,258000000,890871626,2007,68.113,6.383,139,31.981,583.106,45.161,12.16642857,200.819,15.031
358,561,Constantine,90.168,100000000,230884728,2005,92.355,7,121,55.70871429,494.002,135.859,16.01857143,434.42,61.897
359,562,Die Hard,49.309,28000000,140767956,1988,46.958,7.763,131,16.62157143,276.248,36.681,5.809142857,131.653,6.667
360,563,Starship Troopers,28.376,105000000,121214377,1997,27.981,7,129,26.93557143,399.823,45.734,7.878428571,443.853,13.183
361,564,The Mummy,83.867,80000000,415885488,1999,89.342,6.89,124,20.92971429,217.099,42.143,4.917571429,178.289,5.699
362,565,The Ring,49.942,48000000,249348933,2002,32.646,6.645,115,18.73857143,233.396,34.653,5.402285714,182.126,12.807
363,567,Rear Window,21.856,1000000,37034514,1954,25.427,8.362,112,10.24285714,133.709,20.129,5.939857143,56.948,15.666
364,568,Apollo 13,18.271,52000000,355237933,1995,21.168,7.437,140,35.98214286,533.908,99.618,13.45757143,386.707,25.977
365,570,À ma soeur!,12.901,,,2001,12.611,6.192,86,2.314,21.978,4.187,2.811857143,29.876,4.097
366,571,The Birds,19.922,2500000,11500000,1963,32.68,7.52,119,11.18557143,130.966,15.666,6.048714286,53.163,15.666
367,572,Naboer,8.771,2400000,,2005,7.981,6.324,75,5.482428571,38.977,20.531,1.562571429,28.122,2.584
368,573,Frenzy,11.712,3500000,12600000,1972,10.041,7.129,116,6.746571429,78.494,15.666,5.388,40.738,15.666
369,574,The Man Who Knew Too Much,11.736,2500000,10250000,1956,14.334,7.512,120,10.01142857,179.767,15.666,6.648428571,81.077,15.666
370,575,Das Experiment,10.086,,13782896,2001,13.894,7.406,120,4.730428571,63.804,8.46,2.707428571,41.035,8.46
371,576,The Wild Bunch,12.769,6244087,638641,1969,16.502,7.654,145,12.26428571,180.376,17.428,3.866285714,88.956,5.162
372,577,To Die For,11.19,20000000,21284514,1995,12.935,6.588,106,19.32357143,259.818,28.986,4.615571429,80.817,7.826
373,578,Jaws,37.748,7000000,470653000,1975,40.514,7.654,124,15.08514286,150.112,33.237,9.596714286,114.19,33.237
374,579,Jaws 2,22.127,20000000,187884007,1978,20.105,6,116,7.012571429,79.287,14.407,3.983714286,47.134,6.198
375,580,Jaws: The Revenge,15.796,23000000,51881013,1987,20.404,4.1,89,11.70914286,106.201,31.47,3.632428571,36.273,5.548
